session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
u1vjsq99,2,epz9qpw2,28,captcha_quiz_a,Transcribe,1643575358,13,0,0
u1vjsq99,1,9lysuc4z,20,captcha_quiz_a,Transcribe,1643575363,9,0,0
u1vjsq99,2,epz9qpw2,30,captcha_quiz_a,Transcribe,1643575365,14,0,0
u1vjsq99,1,9lysuc4z,22,captcha_quiz_a,Transcribe,1643575368,10,0,0
u1vjsq99,2,epz9qpw2,32,captcha_quiz_a,Transcribe,1643575369,15,0,0
u1vjsq99,4,d7xnp6t5,3,start_cont,comprehension_test,1643575370,1,0,0
u1vjsq99,3,yyyq9rfa,1,start_cont,MyPage,1643575373,1,0,0
u1vjsq99,6,mezy12y5,1,start_cont,MyPage,1643575374,1,0,0
u1vjsq99,1,9lysuc4z,24,captcha_quiz_a,Transcribe,1643575374,11,0,0
u1vjsq99,2,epz9qpw2,34,captcha_quiz_a,Transcribe,1643575376,16,0,0
u1vjsq99,7,fmuz0364,0,,InitializeParticipant,1643575378,1,0,0
u1vjsq99,4,d7xnp6t5,4,captcha_quiz_a,Transcribe,1643575378,1,0,0
u1vjsq99,2,epz9qpw2,36,captcha_quiz_a,Transcribe,1643575381,17,0,0
u1vjsq99,7,fmuz0364,1,start_cont,MyPage,1643575382,1,0,0
u1vjsq99,1,9lysuc4z,26,captcha_quiz_a,Transcribe,1643575383,12,0,0
u1vjsq99,4,d7xnp6t5,6,captcha_quiz_a,Transcribe,1643575384,2,0,0
u1vjsq99,2,epz9qpw2,38,captcha_quiz_a,Transcribe,1643575387,18,0,0
u1vjsq99,1,9lysuc4z,28,captcha_quiz_a,Transcribe,1643575390,13,0,0
u1vjsq99,3,yyyq9rfa,2,start_cont,effort,1643575390,1,0,0
u1vjsq99,4,d7xnp6t5,8,captcha_quiz_a,Transcribe,1643575391,3,0,0
u1vjsq99,2,epz9qpw2,40,captcha_quiz_a,Transcribe,1643575393,19,0,0
u1vjsq99,5,u2dd80fq,3,start_cont,comprehension_test,1643575393,1,0,0
u1vjsq99,1,9lysuc4z,30,captcha_quiz_a,Transcribe,1643575394,14,0,0
u1vjsq99,4,d7xnp6t5,10,captcha_quiz_a,Transcribe,1643575400,4,0,0
u1vjsq99,2,epz9qpw2,42,captcha_quiz_a,Transcribe,1643575400,20,0,0
u1vjsq99,1,9lysuc4z,32,captcha_quiz_a,Transcribe,1643575400,15,0,0
u1vjsq99,5,u2dd80fq,4,captcha_quiz_a,Transcribe,1643575401,1,0,0
u1vjsq99,7,fmuz0364,2,start_cont,effort,1643575404,1,0,0
u1vjsq99,5,u2dd80fq,6,captcha_quiz_a,Transcribe,1643575406,2,0,0
u1vjsq99,1,9lysuc4z,34,captcha_quiz_a,Transcribe,1643575408,16,0,0
u1vjsq99,4,d7xnp6t5,12,captcha_quiz_a,Transcribe,1643575409,5,0,0
u1vjsq99,5,u2dd80fq,8,captcha_quiz_a,Transcribe,1643575410,3,0,0
u1vjsq99,1,9lysuc4z,36,captcha_quiz_a,Transcribe,1643575413,17,0,0
u1vjsq99,5,u2dd80fq,10,captcha_quiz_a,Transcribe,1643575414,4,0,0
u1vjsq99,5,u2dd80fq,12,captcha_quiz_a,Transcribe,1643575417,5,0,0
u1vjsq99,7,fmuz0364,3,start_cont,comprehension_test,1643575418,1,0,0
u1vjsq99,1,9lysuc4z,38,captcha_quiz_a,Transcribe,1643575419,18,0,0
u1vjsq99,4,d7xnp6t5,14,captcha_quiz_a,Transcribe,1643575420,6,0,0
u1vjsq99,5,u2dd80fq,14,captcha_quiz_a,Transcribe,1643575421,6,0,0
u1vjsq99,7,fmuz0364,4,captcha_quiz_a,Transcribe,1643575423,1,0,0
u1vjsq99,5,u2dd80fq,16,captcha_quiz_a,Transcribe,1643575426,7,0,0
u1vjsq99,1,9lysuc4z,40,captcha_quiz_a,Transcribe,1643575426,19,0,0
u1vjsq99,7,fmuz0364,6,captcha_quiz_a,Transcribe,1643575429,2,0,0
u1vjsq99,4,d7xnp6t5,16,captcha_quiz_a,Transcribe,1643575430,7,0,0
u1vjsq99,5,u2dd80fq,18,captcha_quiz_a,Transcribe,1643575430,8,0,0
u1vjsq99,7,fmuz0364,8,captcha_quiz_a,Transcribe,1643575433,3,0,0
u1vjsq99,1,9lysuc4z,42,captcha_quiz_a,Transcribe,1643575433,20,0,0
u1vjsq99,7,fmuz0364,10,captcha_quiz_a,Transcribe,1643575436,4,0,0
u1vjsq99,2,epz9qpw2,44,captcha_quiz_a,Transcribe,1643575436,21,0,0
u1vjsq99,3,yyyq9rfa,3,start_cont,comprehension_test,1643575436,1,0,0
u1vjsq99,4,d7xnp6t5,18,captcha_quiz_a,Transcribe,1643575436,8,0,0
u1vjsq99,5,u2dd80fq,20,captcha_quiz_a,Transcribe,1643575437,9,0,0
u1vjsq99,6,mezy12y5,2,start_cont,effort,1643575440,1,0,0
u1vjsq99,7,fmuz0364,12,captcha_quiz_a,Transcribe,1643575440,5,0,0
u1vjsq99,5,u2dd80fq,22,captcha_quiz_a,Transcribe,1643575441,10,0,0
u1vjsq99,2,epz9qpw2,46,captcha_quiz_a,Transcribe,1643575443,22,0,0
u1vjsq99,7,fmuz0364,14,captcha_quiz_a,Transcribe,1643575443,6,0,0
u1vjsq99,3,yyyq9rfa,4,captcha_quiz_a,Transcribe,1643575444,1,0,0
u1vjsq99,5,u2dd80fq,24,captcha_quiz_a,Transcribe,1643575446,11,0,0
u1vjsq99,2,epz9qpw2,48,captcha_quiz_a,Transcribe,1643575448,23,0,0
u1vjsq99,7,fmuz0364,16,captcha_quiz_a,Transcribe,1643575450,7,0,0
u1vjsq99,5,u2dd80fq,26,captcha_quiz_a,Transcribe,1643575451,12,0,0
u1vjsq99,1,9lysuc4z,44,captcha_quiz_a,Transcribe,1643575451,21,0,0
u1vjsq99,7,fmuz0364,18,captcha_quiz_a,Transcribe,1643575454,8,0,0
u1vjsq99,2,epz9qpw2,50,captcha_quiz_a,Transcribe,1643575455,24,0,0
u1vjsq99,5,u2dd80fq,28,captcha_quiz_a,Transcribe,1643575455,13,0,0
u1vjsq99,3,yyyq9rfa,6,captcha_quiz_a,Transcribe,1643575456,2,0,0
u1vjsq99,1,9lysuc4z,46,captcha_quiz_a,Transcribe,1643575457,22,0,0
u1vjsq99,7,fmuz0364,20,captcha_quiz_a,Transcribe,1643575457,9,0,0
u1vjsq99,5,u2dd80fq,30,captcha_quiz_a,Transcribe,1643575460,14,0,0
u1vjsq99,7,fmuz0364,22,captcha_quiz_a,Transcribe,1643575461,10,0,0
u1vjsq99,3,yyyq9rfa,8,captcha_quiz_a,Transcribe,1643575463,3,0,0
u1vjsq99,1,9lysuc4z,48,captcha_quiz_a,Transcribe,1643575465,23,0,0
u1vjsq99,7,fmuz0364,24,captcha_quiz_a,Transcribe,1643575465,11,0,0
u1vjsq99,2,epz9qpw2,52,captcha_quiz_a,Transcribe,1643575467,25,0,0
u1vjsq99,5,u2dd80fq,32,captcha_quiz_a,Transcribe,1643575468,15,0,0
u1vjsq99,7,fmuz0364,26,captcha_quiz_a,Transcribe,1643575469,12,0,0
u1vjsq99,6,mezy12y5,3,start_cont,comprehension_test,1643575470,1,0,0
u1vjsq99,3,yyyq9rfa,10,captcha_quiz_a,Transcribe,1643575470,4,0,0
u1vjsq99,5,u2dd80fq,34,captcha_quiz_a,Transcribe,1643575472,16,0,0
u1vjsq99,7,fmuz0364,28,captcha_quiz_a,Transcribe,1643575473,13,0,0
u1vjsq99,2,epz9qpw2,54,captcha_quiz_a,Transcribe,1643575473,26,0,0
u1vjsq99,1,9lysuc4z,50,captcha_quiz_a,Transcribe,1643575474,24,0,0
u1vjsq99,7,fmuz0364,30,captcha_quiz_a,Transcribe,1643575475,14,0,0
u1vjsq99,3,yyyq9rfa,12,captcha_quiz_a,Transcribe,1643575475,5,0,0
u1vjsq99,5,u2dd80fq,36,captcha_quiz_a,Transcribe,1643575475,17,0,0
u1vjsq99,7,fmuz0364,32,captcha_quiz_a,Transcribe,1643575477,15,0,0
u1vjsq99,2,epz9qpw2,56,captcha_quiz_a,Transcribe,1643575478,27,0,0
u1vjsq99,7,fmuz0364,34,captcha_quiz_a,Transcribe,1643575480,16,0,0
u1vjsq99,1,9lysuc4z,52,captcha_quiz_a,Transcribe,1643575480,25,0,0
u1vjsq99,3,yyyq9rfa,14,captcha_quiz_a,Transcribe,1643575482,6,0,0
u1vjsq99,7,fmuz0364,36,captcha_quiz_a,Transcribe,1643575482,17,0,0
u1vjsq99,2,epz9qpw2,58,captcha_quiz_a,Transcribe,1643575483,28,0,0
u1vjsq99,5,u2dd80fq,38,captcha_quiz_a,Transcribe,1643575484,18,0,0
u1vjsq99,5,u2dd80fq,40,captcha_quiz_a,Transcribe,1643575488,19,0,0
u1vjsq99,2,epz9qpw2,60,captcha_quiz_a,Transcribe,1643575489,29,0,0
u1vjsq99,3,yyyq9rfa,16,captcha_quiz_a,Transcribe,1643575490,7,0,0
u1vjsq99,8,7i1od4t4,0,,InitializeParticipant,1643575492,1,0,0
u1vjsq99,5,u2dd80fq,42,captcha_quiz_a,Transcribe,1643575493,20,0,0
u1vjsq99,7,fmuz0364,38,captcha_quiz_a,Transcribe,1643575493,18,0,0
u1vjsq99,2,epz9qpw2,62,captcha_quiz_a,Transcribe,1643575494,30,0,0
u1vjsq99,1,9lysuc4z,54,captcha_quiz_a,Transcribe,1643575494,26,0,0
u1vjsq99,7,fmuz0364,40,captcha_quiz_a,Transcribe,1643575497,19,0,0
u1vjsq99,6,mezy12y5,4,captcha_quiz_a,Transcribe,1643575497,1,0,0
u1vjsq99,5,u2dd80fq,44,captcha_quiz_a,Transcribe,1643575498,21,0,0
u1vjsq99,3,yyyq9rfa,18,captcha_quiz_a,Transcribe,1643575500,8,0,0
u1vjsq99,1,9lysuc4z,56,captcha_quiz_a,Transcribe,1643575501,27,0,0
u1vjsq99,7,fmuz0364,42,captcha_quiz_a,Transcribe,1643575502,20,0,0
u1vjsq99,5,u2dd80fq,46,captcha_quiz_a,Transcribe,1643575505,22,0,0
u1vjsq99,2,epz9qpw2,63,captcha_quiz_a,Wait_for_timer,1643575505,30,1,0
u1vjsq99,6,mezy12y5,6,captcha_quiz_a,Transcribe,1643575506,2,0,0
u1vjsq99,1,9lysuc4z,58,captcha_quiz_a,Transcribe,1643575508,28,0,0
u1vjsq99,7,fmuz0364,44,captcha_quiz_a,Transcribe,1643575508,21,0,0
u1vjsq99,5,u2dd80fq,48,captcha_quiz_a,Transcribe,1643575511,23,0,0
u1vjsq99,7,fmuz0364,46,captcha_quiz_a,Transcribe,1643575512,22,0,0
u1vjsq99,6,mezy12y5,8,captcha_quiz_a,Transcribe,1643575515,3,0,0
u1vjsq99,5,u2dd80fq,50,captcha_quiz_a,Transcribe,1643575515,24,0,0
u1vjsq99,1,9lysuc4z,60,captcha_quiz_a,Transcribe,1643575515,29,0,0
u1vjsq99,3,yyyq9rfa,20,captcha_quiz_a,Transcribe,1643575515,9,0,0
u1vjsq99,7,fmuz0364,48,captcha_quiz_a,Transcribe,1643575516,23,0,0
u1vjsq99,5,u2dd80fq,52,captcha_quiz_a,Transcribe,1643575518,25,0,0
u1vjsq99,7,fmuz0364,50,captcha_quiz_a,Transcribe,1643575519,24,0,0
u1vjsq99,1,9lysuc4z,62,captcha_quiz_a,Transcribe,1643575520,30,0,0
u1vjsq99,8,7i1od4t4,1,start_cont,MyPage,1643575521,1,0,0
u1vjsq99,7,fmuz0364,52,captcha_quiz_a,Transcribe,1643575521,25,0,0
u1vjsq99,3,yyyq9rfa,22,captcha_quiz_a,Transcribe,1643575522,10,0,0
u1vjsq99,6,mezy12y5,10,captcha_quiz_a,Transcribe,1643575522,4,0,0
u1vjsq99,5,u2dd80fq,54,captcha_quiz_a,Transcribe,1643575523,26,0,0
u1vjsq99,7,fmuz0364,54,captcha_quiz_a,Transcribe,1643575524,26,0,0
u1vjsq99,7,fmuz0364,56,captcha_quiz_a,Transcribe,1643575527,27,0,0
u1vjsq99,5,u2dd80fq,56,captcha_quiz_a,Transcribe,1643575527,27,0,0
u1vjsq99,6,mezy12y5,12,captcha_quiz_a,Transcribe,1643575528,5,0,0
u1vjsq99,3,yyyq9rfa,24,captcha_quiz_a,Transcribe,1643575529,11,0,0
u1vjsq99,7,fmuz0364,58,captcha_quiz_a,Transcribe,1643575529,28,0,0
u1vjsq99,2,epz9qpw2,64,exclusion_control,Introduction,1643575531,1,0,0
u1vjsq99,5,u2dd80fq,58,captcha_quiz_a,Transcribe,1643575532,28,0,0
u1vjsq99,7,fmuz0364,60,captcha_quiz_a,Transcribe,1643575533,29,0,0
u1vjsq99,6,mezy12y5,14,captcha_quiz_a,Transcribe,1643575535,6,0,0
u1vjsq99,7,fmuz0364,62,captcha_quiz_a,Transcribe,1643575535,30,0,0
u1vjsq99,1,9lysuc4z,63,captcha_quiz_a,Wait_for_timer,1643575536,30,1,0
u1vjsq99,3,yyyq9rfa,26,captcha_quiz_a,Transcribe,1643575536,12,0,0
u1vjsq99,6,mezy12y5,16,captcha_quiz_a,Transcribe,1643575539,7,0,0
u1vjsq99,5,u2dd80fq,60,captcha_quiz_a,Transcribe,1643575542,29,0,0
u1vjsq99,6,mezy12y5,18,captcha_quiz_a,Transcribe,1643575543,8,0,0
u1vjsq99,3,yyyq9rfa,28,captcha_quiz_a,Transcribe,1643575546,13,0,0
u1vjsq99,2,epz9qpw2,66,exclusion_control,wait_for_benef_1,1643575546,1,0,0
u1vjsq99,6,mezy12y5,20,captcha_quiz_a,Transcribe,1643575548,9,0,0
u1vjsq99,5,u2dd80fq,62,captcha_quiz_a,Transcribe,1643575550,30,0,0
u1vjsq99,6,mezy12y5,22,captcha_quiz_a,Transcribe,1643575550,10,0,0
u1vjsq99,8,7i1od4t4,2,start_cont,effort,1643575550,1,0,0
u1vjsq99,2,epz9qpw2,68,exclusion_control,wait_for_benef_3_2,1643575553,1,0,0
u1vjsq99,3,yyyq9rfa,30,captcha_quiz_a,Transcribe,1643575553,14,0,0
u1vjsq99,6,mezy12y5,24,captcha_quiz_a,Transcribe,1643575554,11,0,0
u1vjsq99,6,mezy12y5,26,captcha_quiz_a,Transcribe,1643575558,12,0,0
u1vjsq99,2,epz9qpw2,70,exclusion_control,wait_for_benef_3,1643575558,1,0,0
u1vjsq99,3,yyyq9rfa,32,captcha_quiz_a,Transcribe,1643575559,15,0,0
u1vjsq99,2,epz9qpw2,72,exclusion_control,wait_for_benef_4,1643575562,1,0,0
u1vjsq99,6,mezy12y5,28,captcha_quiz_a,Transcribe,1643575562,13,0,0
u1vjsq99,3,yyyq9rfa,34,captcha_quiz_a,Transcribe,1643575565,16,0,0
u1vjsq99,6,mezy12y5,30,captcha_quiz_a,Transcribe,1643575565,14,0,0
u1vjsq99,6,mezy12y5,32,captcha_quiz_a,Transcribe,1643575567,15,0,0
u1vjsq99,8,7i1od4t4,3,start_cont,comprehension_test,1643575568,1,0,0
u1vjsq99,6,mezy12y5,34,captcha_quiz_a,Transcribe,1643575570,16,0,0
u1vjsq99,3,yyyq9rfa,36,captcha_quiz_a,Transcribe,1643575570,17,0,0
u1vjsq99,2,epz9qpw2,73,exclusion_control,benef_5,1643575571,1,0,0
u1vjsq99,6,mezy12y5,36,captcha_quiz_a,Transcribe,1643575572,17,0,0
u1vjsq99,2,epz9qpw2,76,exclusion_control,wait_for_benef_6,1643575575,1,0,0
u1vjsq99,8,7i1od4t4,4,captcha_quiz_a,Transcribe,1643575575,1,0,0
u1vjsq99,2,epz9qpw2,78,exclusion_control,wait_for_benef_7,1643575578,1,0,0
u1vjsq99,3,yyyq9rfa,38,captcha_quiz_a,Transcribe,1643575580,18,0,0
u1vjsq99,6,mezy12y5,38,captcha_quiz_a,Transcribe,1643575581,18,0,0
u1vjsq99,8,7i1od4t4,6,captcha_quiz_a,Transcribe,1643575582,2,0,0
u1vjsq99,2,epz9qpw2,79,exclusion_control,benef_8,1643575582,1,0,0
u1vjsq99,2,epz9qpw2,82,exclusion_control,wait_for_benef_9,1643575585,1,0,0
u1vjsq99,6,mezy12y5,40,captcha_quiz_a,Transcribe,1643575586,19,0,0
u1vjsq99,3,yyyq9rfa,40,captcha_quiz_a,Transcribe,1643575586,19,0,0
u1vjsq99,2,epz9qpw2,83,exclusion_control,benef_10,1643575587,1,0,0
u1vjsq99,1,9lysuc4z,64,exclusion_control,Introduction,1643575590,1,0,0
u1vjsq99,2,epz9qpw2,86,exclusion_control,wait_for_benef_11,1643575590,1,0,0
u1vjsq99,8,7i1od4t4,8,captcha_quiz_a,Transcribe,1643575590,3,0,0
u1vjsq99,6,mezy12y5,42,captcha_quiz_a,Transcribe,1643575591,20,0,0
u1vjsq99,3,yyyq9rfa,42,captcha_quiz_a,Transcribe,1643575593,20,0,0
u1vjsq99,2,epz9qpw2,87,exclusion_control,benef_12,1643575593,1,0,0
u1vjsq99,2,epz9qpw2,90,exclusion_control,wait_for_benef_13,1643575595,1,0,0
u1vjsq99,8,7i1od4t4,10,captcha_quiz_a,Transcribe,1643575596,4,0,0
u1vjsq99,2,epz9qpw2,91,exclusion_control,benef_14,1643575598,1,0,0
u1vjsq99,2,epz9qpw2,94,exclusion_control,wait_for_benef_15,1643575600,1,0,0
u1vjsq99,2,epz9qpw2,95,exclusion_control,benef_16,1643575603,1,0,0
u1vjsq99,8,7i1od4t4,12,captcha_quiz_a,Transcribe,1643575603,5,0,0
u1vjsq99,2,epz9qpw2,98,exclusion_control,wait_for_benef_17,1643575606,1,0,0
u1vjsq99,8,7i1od4t4,14,captcha_quiz_a,Transcribe,1643575608,6,0,0
u1vjsq99,1,9lysuc4z,66,exclusion_control,wait_for_benef_1,1643575608,1,0,0
u1vjsq99,2,epz9qpw2,100,exclusion_control,wait_for_benef_18,1643575610,1,0,0
u1vjsq99,4,d7xnp6t5,20,captcha_quiz_a,Transcribe,1643575611,9,1,0
u1vjsq99,2,epz9qpw2,101,exclusion_control,benef_19,1643575613,1,0,0
u1vjsq99,8,7i1od4t4,16,captcha_quiz_a,Transcribe,1643575616,7,0,0
u1vjsq99,2,epz9qpw2,104,exclusion_control,wait_for_benef_20,1643575617,1,0,0
u1vjsq99,1,9lysuc4z,67,exclusion_control,benef_2,1643575618,1,0,0
u1vjsq99,6,mezy12y5,44,captcha_quiz_a,Transcribe,1643575620,21,0,0
u1vjsq99,8,7i1od4t4,18,captcha_quiz_a,Transcribe,1643575622,8,0,0
u1vjsq99,2,epz9qpw2,105,exclusion_control,Results,1643575623,1,0,0
u1vjsq99,6,mezy12y5,46,captcha_quiz_a,Transcribe,1643575624,22,0,0
u1vjsq99,1,9lysuc4z,70,exclusion_control,wait_for_benef_3,1643575625,1,0,0
u1vjsq99,4,d7xnp6t5,64,exclusion_control,Introduction,1643575625,1,0,0
u1vjsq99,1,9lysuc4z,71,exclusion_control,benef_4,1643575627,1,0,0
u1vjsq99,4,d7xnp6t5,65,exclusion_control,benef_start,1643575629,1,0,0
u1vjsq99,1,9lysuc4z,74,exclusion_control,wait_for_benef_5,1643575629,1,0,0
u1vjsq99,6,mezy12y5,48,captcha_quiz_a,Transcribe,1643575629,23,0,0
u1vjsq99,8,7i1od4t4,20,captcha_quiz_a,Transcribe,1643575629,9,0,0
u1vjsq99,1,9lysuc4z,76,exclusion_control,wait_for_benef_6,1643575630,1,0,0
u1vjsq99,6,mezy12y5,50,captcha_quiz_a,Transcribe,1643575632,24,0,0
u1vjsq99,4,d7xnp6t5,68,exclusion_control,wait_for_benef_3_2,1643575632,1,0,0
u1vjsq99,8,7i1od4t4,22,captcha_quiz_a,Transcribe,1643575634,10,0,0
u1vjsq99,5,u2dd80fq,63,captcha_quiz_a,Wait_for_timer,1643575634,30,1,0
u1vjsq99,1,9lysuc4z,78,exclusion_control,wait_for_benef_7,1643575634,1,0,0
u1vjsq99,6,mezy12y5,52,captcha_quiz_a,Transcribe,1643575635,25,0,0
u1vjsq99,4,d7xnp6t5,70,exclusion_control,wait_for_benef_3,1643575635,1,0,0
u1vjsq99,1,9lysuc4z,80,exclusion_control,wait_for_benef_8,1643575636,1,0,0
u1vjsq99,1,9lysuc4z,82,exclusion_control,wait_for_benef_9,1643575638,1,0,0
u1vjsq99,6,mezy12y5,54,captcha_quiz_a,Transcribe,1643575638,26,0,0
u1vjsq99,8,7i1od4t4,24,captcha_quiz_a,Transcribe,1643575638,11,0,0
u1vjsq99,1,9lysuc4z,84,exclusion_control,wait_for_benef_10,1643575639,1,0,0
u1vjsq99,6,mezy12y5,56,captcha_quiz_a,Transcribe,1643575641,27,0,0
u1vjsq99,1,9lysuc4z,85,exclusion_control,benef_11,1643575641,1,0,0
u1vjsq99,1,9lysuc4z,88,exclusion_control,wait_for_benef_12,1643575643,1,0,0
u1vjsq99,1,9lysuc4z,90,exclusion_control,wait_for_benef_13,1643575644,1,0,0
u1vjsq99,6,mezy12y5,58,captcha_quiz_a,Transcribe,1643575645,28,0,0
u1vjsq99,8,7i1od4t4,26,captcha_quiz_a,Transcribe,1643575645,12,0,0
u1vjsq99,1,9lysuc4z,92,exclusion_control,wait_for_benef_14,1643575646,1,0,0
u1vjsq99,9,melllt1p,0,,InitializeParticipant,1643575647,1,0,0
u1vjsq99,1,9lysuc4z,94,exclusion_control,wait_for_benef_15,1643575648,1,0,0
u1vjsq99,6,mezy12y5,60,captcha_quiz_a,Transcribe,1643575648,29,0,0
u1vjsq99,8,7i1od4t4,28,captcha_quiz_a,Transcribe,1643575650,13,0,0
u1vjsq99,1,9lysuc4z,95,exclusion_control,benef_16,1643575651,1,0,0
u1vjsq99,6,mezy12y5,62,captcha_quiz_a,Transcribe,1643575652,30,0,0
u1vjsq99,1,9lysuc4z,98,exclusion_control,wait_for_benef_17,1643575653,1,0,0
u1vjsq99,10,23djgpyb,0,,InitializeParticipant,1643575655,1,0,0
u1vjsq99,1,9lysuc4z,100,exclusion_control,wait_for_benef_18,1643575655,1,0,0
u1vjsq99,1,9lysuc4z,102,exclusion_control,wait_for_benef_19,1643575657,1,0,0
u1vjsq99,9,melllt1p,1,start_cont,MyPage,1643575657,1,0,0
